state,year,month,level,name,registeredUsers,source_file
Punjab,2023,3,pincode,141003,151376,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\3.json
Punjab,2023,3,pincode,140301,149749,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\3.json
Punjab,2023,3,pincode,145001,131029,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\3.json
Punjab,2023,3,pincode,141007,129075,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\3.json
Punjab,2023,3,pincode,144001,117565,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\3.json
Punjab,2023,4,district,ludhiana,2030159,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,district,sas nagar,1099060,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,district,amritsar,798214,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,district,jalandhar,758342,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,district,patiala,740516,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,district,bathinda,513676,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,district,fazilka,447755,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,district,sangrur,433927,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,district,hoshiarpur,371220,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,district,gurdaspur,332236,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,143001,508232,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,141008,291098,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,141001,173287,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,140603,161077,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,147001,160895,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,141003,157030,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,140301,154665,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,145001,135470,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,141007,134146,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2023,4,pincode,144001,121534,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2023\4.json
Punjab,2024,1,district,ludhiana,2111816,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,district,sas nagar,1140194,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,district,amritsar,828669,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,district,jalandhar,787722,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,district,patiala,768945,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,district,bathinda,534058,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,district,fazilka,465859,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,district,sangrur,451041,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,district,hoshiarpur,386238,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,district,gurdaspur,345175,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,143001,527175,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,141008,302876,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,141001,179815,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,140603,166902,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,147001,166846,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,141003,163129,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,140301,160411,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,145001,140658,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,141007,139661,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,1,pincode,144001,125995,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\1.json
Punjab,2024,2,district,ludhiana,2193835,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,district,sas nagar,1182293,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,district,amritsar,860199,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,district,jalandhar,817774,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,district,patiala,797912,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,district,bathinda,553994,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,district,fazilka,483712,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,district,sangrur,468298,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,district,hoshiarpur,401488,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,district,gurdaspur,358468,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,143001,546995,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,141008,314626,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,141001,186627,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,147001,173056,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,140603,172920,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,141003,169340,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,140301,166192,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,145001,145881,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,141007,145260,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,2,pincode,144001,130764,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\2.json
Punjab,2024,3,district,ludhiana,2288105,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,district,sas nagar,1248412,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,district,amritsar,932165,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,district,jalandhar,855160,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,district,patiala,756718,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,district,bathinda,509440,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,district,hoshiarpur,424706,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,district,fazilka,395249,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,district,gurdaspur,394383,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,district,sangrur,334195,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,141007,347108,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,141008,334375,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,143001,285574,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,141014,235865,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,141003,193221,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,141001,189562,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,143006,189028,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,140301,174042,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,140603,139003,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,3,pincode,145001,136188,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\3.json
Punjab,2024,4,district,ludhiana,2352294,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,district,sas nagar,1284134,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,district,amritsar,960254,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,district,jalandhar,880313,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,district,patiala,778895,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,district,bathinda,524150,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,district,hoshiarpur,438513,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,district,fazilka,407727,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,district,gurdaspur,407049,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,district,sangrur,344663,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,141007,356363,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,141008,343651,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,143001,293907,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,141014,241415,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,141003,198602,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,141001,194847,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,143006,194549,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,140301,178947,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,140603,142781,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Punjab,2024,4,pincode,145001,139792,C:\Phonepe_data\pulse\data\top\user\country\india\state\punjab\2024\4.json
Rajasthan,2018,1,district,jaipur,900773,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,district,alwar,203096,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,district,jodhpur,172648,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,district,kota,141411,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,district,sikar,133983,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,district,ajmer,118458,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,district,udaipur,111919,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,district,bhilwara,111753,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,district,nagaur,101581,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,district,jhunjhunu,98912,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,302012,68098,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,302020,50344,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,302029,49859,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,302015,47908,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,311001,46853,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,302017,45661,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,301001,39681,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,302001,39025,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,335001,36679,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,1,pincode,313001,36182,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,2,district,jaipur,1182983,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,district,alwar,275869,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,district,jodhpur,229215,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,district,kota,184759,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,district,sikar,178308,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,district,ajmer,157947,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,district,bhilwara,149055,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,district,udaipur,146348,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,district,nagaur,138240,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,district,jhunjhunu,134221,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,302012,89071,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,302020,65233,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,302029,64493,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,311001,61741,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,302015,61369,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,302017,58627,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,301001,52321,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,302001,51641,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,335001,48196,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,2,pincode,313001,46898,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,3,district,jaipur,1438305,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,district,alwar,345018,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,district,jodhpur,278965,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,district,kota,218406,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,district,sikar,216465,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,district,ajmer,193489,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,district,bhilwara,184376,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,district,udaipur,176698,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,district,nagaur,170749,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,district,jhunjhunu,162942,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,302012,107088,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,302020,79083,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,302029,77899,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,302015,73697,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,311001,73337,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,302017,70843,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,301001,62988,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,302001,62534,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,335001,57250,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,3,pincode,302013,55784,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,4,district,jaipur,1733893,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,district,alwar,426052,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,district,jodhpur,352924,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,district,kota,263264,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,district,sikar,262310,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,district,ajmer,237037,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,district,bhilwara,225409,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,district,udaipur,216089,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,district,nagaur,210067,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,district,jhunjhunu,196607,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,302012,128747,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,302020,94293,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,302029,93316,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,302015,87634,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,311001,87612,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,302017,84185,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,301001,75902,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,302001,75261,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,335001,70925,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2018,4,pincode,302013,67335,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2019,1,district,jaipur,2060175,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,district,alwar,517681,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,district,jodhpur,434178,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,district,sikar,318166,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,district,kota,318085,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,district,ajmer,290433,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,district,bhilwara,276384,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,district,nagaur,259361,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,district,udaipur,258915,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,district,jhunjhunu,238956,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,302012,152051,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,302029,110968,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,302020,109680,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,311001,105316,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,302015,100778,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,302017,97262,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,301001,89896,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,302001,89061,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,335001,82868,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,1,pincode,302013,79661,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,2,district,jaipur,2290462,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,district,alwar,593855,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,district,jodhpur,499967,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,district,sikar,366729,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,district,kota,359152,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,district,ajmer,335167,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,district,bhilwara,314517,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,district,nagaur,301083,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,district,udaipur,296062,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,district,jhunjhunu,275603,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,302012,168578,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,302029,122421,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,302020,120003,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,311001,118290,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,302015,109679,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,302017,105403,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,302001,104285,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,301001,101785,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,335001,92230,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,2,pincode,313001,90885,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,3,district,jaipur,2520933,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,district,alwar,666462,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,district,jodhpur,557784,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,district,sikar,412367,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,district,kota,399776,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,district,ajmer,378921,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
